adc-v2-dogfood	DOMAIN_MEMBER	fbc89748-6c1c-46cd-8ccf-bfa8b5853a75	t	t
adc-v2-dogfood	DOMAIN_MEMBER	3e6c1225-a306-423b-91da-4ed3b9acdd1b	t	t
adc-v2-dogfood	DOMAIN_MEMBER	a4b14810-321b-4060-ae75-042dcb87892b	t	t
adc-v2-dogfood	DOMAIN_MEMBER	8e299ff0-2e28-4998-a062-3a880c65096c	t	t
adc-v2-dogfood	DOMAIN_MEMBER	033ea97d-296b-4cd1-a92a-eb638f42d49f	t	t
adc-v2-dogfood	DOMAIN_MEMBER	b6b033c4-90ba-40aa-a338-304da442cab7	t	t
adc-v2-dogfood	DOMAIN_MEMBER	40daa67b-af5a-462d-b4ca-d40213147afb	t	t
adc-v2-dogfood	DOMAIN_MEMBER	25a6789f-daa5-4600-a764-b0209b9c8e19	t	t
adc-v2-dogfood	DOMAIN_MEMBER	16f9a572-4281-4602-9ec6-22a7687378e7	t	t
adc-v2-dogfood	DOMAIN_MEMBER	fddf93dd-fbe2-4664-8e09-26601bdef58f	t	t
adc-v2-dogfood	DOMAIN_MEMBER	b21ddb23-42f6-47c4-a27f-bc44950e554c	t	t
adc-v2-dogfood	DOMAIN_MEMBER	5a647224-fa7e-490f-91fe-a134daf37479	t	t
adc-v2-dogfood	DOMAIN_MEMBER	132ab857-35ab-408b-b909-bc0b1deab55b	f	t
adc-v2-dogfood	DOMAIN_MEMBER	9e3adced-575f-4fb2-b351-f7698b59127d	t	t
adc-v2-dogfood	DOMAIN_MEMBER	9ddbb1c7-ea91-43af-832d-59033375cb7f	t	t
adc-v2-dogfood	DOMAIN_MEMBER	5ee12519-49bd-4fbc-a626-c9f754f15d09	t	t
adc-v2-dogfood	DOMAIN_MEMBER	e15a185f-e82d-49d5-9316-04ebb5b0a251	t	t
adc-v2-dogfood	DOMAIN_MEMBER	d5b3aeb2-e754-49a9-9914-b963521c0985	t	t
adc-v2-dogfood	DOMAIN_MEMBER	bb9d8f48-7962-4321-8fb1-554bb428c159	f	t
adc-v2-dogfood	DOMAIN_MEMBER	f62285fc-e36d-4d16-9de5-8cd869f410c8	t	t
adc-v2-dogfood	DOMAIN_MEMBER	3c80e5b1-6951-49a2-b448-5ad5bea0a2cd	f	t
adc-v2-dogfood	DOMAIN_MEMBER	ea95eef8-b7c8-4fa7-b73d-e51839d44a44	t	t
adc-v2-dogfood	DOMAIN_MEMBER	254db36c-6a88-4356-9dee-f5ee1695841c	t	t
adc-v2-dogfood	DOMAIN_MEMBER	a416036b-f723-4702-84e2-33cb8af72e92	t	t
adc-v2-dogfood	DOMAIN_MEMBER	dc702687-6515-4a2a-91ae-e572a9bbd766	t	t
adc-v2-dogfood	DOMAIN_MEMBER	3d4eb075-235c-4ad7-8abd-a8e8d36d879d	t	t
